,author,published_at,updated_at,like_count,text,sentimiento
1081,@IWantChickeyNuggets,2024-05-16T05:34:26Z,2024-05-16T05:34:26Z,0,my jaw DROPPED when i heard the wednesday part. that was clever i have to admit.,0.5859
1082,@benjaminbenjamin8392,2024-05-16T05:14:16Z,2024-05-16T05:14:16Z,0,There is drugs that can save this guy.<br>Not even if adrenochrom was real and they got a whole school to donate blood.,0.4939
1083,@deadlyta,2024-05-16T05:07:40Z,2024-05-16T05:07:40Z,2,An average of less then seconds before an edit ...,0.0
1084,@thanos_6.0,2024-05-16T04:51:10Z,2024-05-16T04:51:10Z,37,&quot;I hear you&#39;re free on Wednesdays.&quot;💀,0.5106
1085,@brandonflowers-pv1mu,2024-05-16T04:47:41Z,2024-05-16T04:47:41Z,0,FJB,0.0
1086,@christophereger1053,2024-05-16T04:45:53Z,2024-05-16T04:45:53Z,48,NIce jump cuts in a 14-second clip. Can&#39;t wait for this debate.,0.1531
1087,@sa3270,2024-05-16T04:45:51Z,2024-05-16T04:45:51Z,1,Joe Biden doesn&#39;t have a clue.,0.0
1088,@sa3270,2024-05-16T04:44:40Z,2024-05-16T04:44:40Z,7,I dare you to let OANN host a debate.,0.0
1089,@EnervatedSociety,2024-05-16T04:41:41Z,2024-05-16T16:54:00Z,1,"Edit: Just read the letter that was sent out by the Biden/Harris admin, turns out it won&#39;t be much of a debate after all and this video might be some pathetic attempt at distracting from the fact that the &quot;debate&quot; will be prerecorded, without a live audience, by a news org of their choice along with other conditions. Weak AF.<br><br>&quot;Donald Trump lost two debates to me in 2020&quot; 🤣 &quot;I&#39;ll even do it twice&quot; You&#39;re supposed to do it 3 times, before the election, not twice and with plenty of time for people to forget before the election.",-0.9001
1090,@MrJohnny583,2024-05-16T04:39:35Z,2024-05-16T04:39:35Z,0,Sleepy Joe,0.0
1091,@AbdulGani-ji9hd,2024-05-16T04:15:43Z,2024-05-16T04:15:43Z,2,🙏🤝🙏,0.0
1092,@AbdulGani-ji9hd,2024-05-16T04:15:31Z,2024-05-16T04:15:31Z,1,👍🇺🇲🤝🙏,0.0
1093,@rolandheinze7182,2024-05-16T04:13:33Z,2024-05-16T04:13:33Z,4,Joe is such a chump and loser. Does he think hes cool or what?,-0.2732
1094,@braelynnkameltow9430,2024-05-16T04:12:02Z,2024-05-16T04:12:02Z,2,when did he win a debate against trump? are people living in 2 different realities?,0.6322
1095,@Brandon-iy4fl,2024-05-16T04:11:28Z,2024-05-16T04:11:28Z,8,will joe biden receive the questions prior to the debate?,0.0
1096,@PhillipGWhite,2024-05-16T04:04:00Z,2024-05-16T04:04:00Z,23,Why are there so many jump cuts? It was two sentences,-0.3102
1097,@Aaron-zf4xw,2024-05-16T04:00:59Z,2024-05-16T04:00:59Z,0,"The coordination between the campaigns to rig the debates and exclude anyone who doesn&#39;t represent the machine is just another example of how the parties always come together when it really matters (in other words, to f%$# ordinary people over and sell us out to the same corp interests). FISA, war funding, and corp giveaways, that&#39;s all we get, and why would they do anything for us? Why would they even care when people are still so g*ddamn willing to pull the red or blue lever just &#39;cuz their guy isn&#39;t the other guy?  Wake the f up, America.   Vote Kennedy.<br><br>At least watch ONE video on his channel here. He has a ton of short videos broken out by topic. At least be informed. Or.... you know. Trust what the media tells you about him I guess.",0.1414
1098,@zechariahsmith1764,2024-05-16T03:59:05Z,2024-05-16T03:59:05Z,0,I don&#39;t care who wins the debate. I have seen what both you and Trump have been like in office. No thanks. RFK Jr. 2024,0.8779
1099,@user-iz9ss4oz2m,2024-05-16T03:54:58Z,2024-05-16T03:54:58Z,8,You will beat him in the debates again for sure!!,0.4374
1100,@petermontalbano3910,2024-05-16T03:51:29Z,2024-05-16T03:52:29Z,0,"Tough guy, worst president of all-time. Will only debate Trump under his rules 🤣",-0.6808
1101,@danielcarrillo7869,2024-05-16T03:49:54Z,2024-05-16T03:49:54Z,0,"President  Biden , I recommend  you inform  Trump about  the  14 Amendment   section  C  said  Amendment  will   let  Trump  know  he  does  not  qualify  to  be  President  again.",0.3612
1102,@DarkDays4,2024-05-16T03:35:38Z,2024-05-16T03:35:38Z,348,How many hours did it take to record this 14 second video?,0.0
1103,@DippyFreshLL,2024-05-16T03:34:28Z,2024-05-16T03:34:28Z,3,LET’S GO BRANDON,0.0
1104,@bigmistakesnoreward4157,2024-05-16T03:25:04Z,2024-05-16T03:25:04Z,1,This looks like ai,0.3612
1105,@warmwoolsoxgood4559,2024-05-16T03:24:52Z,2024-05-16T03:24:52Z,5,"Could anyone translate from slurred drunken sounding gibberish? Into English, please? I could t understand a thing he shhhlurrrrshed.",0.3939
1106,@TheJehovahWitnessHotline,2024-05-16T03:22:54Z,2024-05-16T03:22:54Z,1,He looks like that angry old Jeff Dunham puppet 😂,-0.2023
1107,@user-pl2gi6vt8n,2024-05-16T03:22:20Z,2024-05-16T04:05:55Z,1,អាបែកថ្នាំចេញពីតំណែងរបស់អញ,0.0
1108,@attis4633,2024-05-16T03:17:13Z,2024-05-16T03:17:13Z,12,Pure comedy 😂😂😂,0.3612
1109,@CatsAndDogsAreBetterThanPeople,2024-05-16T03:14:04Z,2024-05-16T03:14:04Z,0,"&quot;I hear you&#39;re free on Wednesdays.&quot; 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣<br>U da man, Joe!",0.5562
1110,@marriah007,2024-05-16T03:10:35Z,2024-05-16T03:10:35Z,3,Get rid of Biden-Harris 2024,0.0
1111,@nickro7722,2024-05-16T03:00:38Z,2024-05-16T03:00:38Z,27,FJB,0.0
1112,@wildaboutyou.5122,2024-05-16T02:51:25Z,2024-05-16T02:51:25Z,21,It took him 5 times to make a 14 second  clip😂,0.0
1113,@eaton9178,2024-05-16T02:48:32Z,2024-05-16T02:49:35Z,1,I got my nigha trump for the win,0.5859
1114,@Blixballers,2024-05-16T02:47:10Z,2024-05-16T02:47:10Z,0,I hear you are free on Wednesday I will be buying diapers 😂,0.5106
1115,@eaton9178,2024-05-16T02:46:45Z,2024-05-16T02:46:45Z,3,How can we not impeach this guy yet........ AMERIKA <br><br>THIS IS RIDICULOUS I KNOW YOU ALL AGREE,0.0
1116,@earlwhiterock1408,2024-05-16T02:44:01Z,2024-05-16T02:48:59Z,1,Just lock him up!!🐒,0.0
1117,@pennywiseflyz9130,2024-05-16T02:43:48Z,2024-05-16T02:43:48Z,1,"For the uninformed, this turncoat was against abortion.  That is, until his parasitic tendencies got word of a possible gap in the polls.  People like this are not going to have much currency in the afterlife.  I’m glad he’s a Christian, or at least claims to be.  He reminds me of a seemingly well to do neighbor.",0.765
1118,@TheirOwnWords,2024-05-16T02:39:52Z,2024-05-16T02:39:52Z,2,Joe Biden can’t even walk to the helicopter by himself and they’re gonna put him out on a stage by himself 😂🤪🤡🍿,0.0
1119,@armondochesley1694,2024-05-16T02:39:36Z,2024-05-16T02:39:36Z,27,The jump cuts .. 😂,-0.296
1120,@HuanDeeznootz,2024-05-16T02:33:03Z,2024-05-16T02:33:03Z,7,Should be hilarious to watch when you can’t even coherently read a teleprompter let alone devise a speech 😂,0.1779
1121,@XmanLovesJuice,2024-05-16T02:25:46Z,2024-05-16T02:25:46Z,0,WE WINNING THE ELECTION WITH THIS ONE 🔥,0.5267
1122,@pennywiseflyz9130,2024-05-16T02:25:19Z,2024-05-16T02:25:19Z,7,"L😅. It’s gone from dislike to feeling sorry.  Yet, I’ll never feel sorry for a career politician with no morals.",-0.5994
1123,@jaheemcharles3614,2024-05-16T02:21:02Z,2024-05-16T02:21:02Z,0,Keep Joe in the White House!!!💙💙💯💯🇺🇲🇺🇲🇺🇲 4 more years 💙💙💙💙💙,0.0
1124,@TheManOfEverything-zm9bh,2024-05-16T02:20:27Z,2024-05-16T02:20:27Z,0,"Trump : I don&#39;t like sleepy Joe, i guess he will sleep again in this debate <br>Biden : Will you shut up man, you never win this campaign",-0.1461
1125,@RoundingThird,2024-05-16T02:20:27Z,2024-05-16T02:20:27Z,0,I hope Trump has a mandatory covid test since he tried to give it to Joe last time.  Be careful Mr. President.,0.5859
1126,@joshuabailey2746,2024-05-16T02:18:48Z,2024-05-16T02:18:48Z,6,You&#39;re meant to represent the people and can&#39;t debate in front of them You&#39;re literally the head of the United States and can&#39;t have a debate facing your people,0.4215
1127,@belajar2992,2024-05-16T02:17:00Z,2024-05-16T02:17:00Z,1,Genocide suppoter,0.0
1128,@snowlothar45,2024-05-16T02:13:08Z,2024-05-16T02:13:08Z,3,"Stole Trumps suit and tie with a few stripes added. 12 seconds, 5 edits. This is going to be brutal for Biden. Looking forward to it.",-0.6249
1129,@110everyday6,2024-05-16T02:12:02Z,2024-05-16T02:12:02Z,2,Joey and the Democrats have made a mess of are country and it’s time to vote them out!!!!,-0.5673
1130,@110everyday6,2024-05-16T02:10:10Z,2024-05-16T02:10:10Z,4,We need Trump to save America!🇺🇸,0.5411
1131,@110everyday6,2024-05-16T01:57:19Z,2024-05-16T01:57:19Z,42,Time for Biden’s ice cream 😂,0.0
1132,@lyricalcereal420,2024-05-16T01:55:16Z,2024-05-16T01:55:16Z,10,Trump 2024 🇺🇸,0.0
1133,@110everyday6,2024-05-16T01:55:01Z,2024-05-16T01:55:01Z,7,TRUMP 2024!🇺🇸,0.0
1134,@110everyday6,2024-05-16T01:54:12Z,2024-05-16T01:54:12Z,7,Take Biden to the park and let him feed the squirrels 😂,0.0
1135,@hersv,2024-05-16T01:53:04Z,2024-05-16T01:53:04Z,1,Trump the loser will lose again. 🎉🎉,-0.7269
1136,@dHolbach77,2024-05-16T01:48:44Z,2024-05-16T01:48:44Z,0,Trump couldn&#39;t debate himself out of a pile of wet tissues. He&#39;d lose in a grade school debate...seriously.,-0.4019
1137,@deering704,2024-05-16T01:48:37Z,2024-05-16T01:48:37Z,4,Hahahahahahha this is so bad.,-0.6696
1138,@bradpaul9718,2024-05-16T01:48:11Z,2024-05-16T01:48:11Z,6,"Just like with Hillary,  CNN will let Biden know what the questions will be ahead of the debate so he can practice.",0.3612
1139,@theraiderra8798,2024-05-16T01:43:09Z,2024-05-16T01:43:09Z,1,When it comes to politics Trump will loose.,-0.3182
1140,@ShawsOwn,2024-05-16T01:40:59Z,2024-05-16T01:40:59Z,4,Who thought it would be a dignified look to have the standing President do an MTV &quot;attitude&quot; style ad that would look more at home on &quot;My so called President&quot; than a political channel? <br><br>I was half expecting to see a spin wipe or captions pop up saying &quot;oh snap!&quot;,0.5411
1141,@allenblumenauer,2024-05-16T01:40:04Z,2024-05-16T01:40:04Z,3,"That’s nice grandpa Joe, go back to sleep now…",0.4215
1142,@sespositoheating,2024-05-16T01:36:56Z,2024-05-16T01:37:19Z,2,I had a seizure from all the cuts. This man can’t even make a 17 second video.,-0.296
1143,@LetsGoBrandonFJB-,2024-05-16T01:36:39Z,2024-05-16T01:36:39Z,2,COWARD,-0.4588
1144,@StevenHenderson-dh6vb,2024-05-16T01:35:59Z,2024-05-16T01:35:59Z,5,Lets go Brandon trump 2024,0.0
1145,@MikeB-zi6ln,2024-05-16T01:27:34Z,2024-05-16T01:27:34Z,2,What a joke this guy is. Lost to you in a debate? What are you smoking.  But all the trolls who still support this guy would believe anything he says. Corrupt,0.5423
1146,@adamlam9600,2024-05-16T01:19:57Z,2024-05-16T01:19:57Z,87,Five jump cuts. in a thirteen second video.,-0.296
1147,@danr2652,2024-05-16T01:19:20Z,2024-05-16T01:19:20Z,1,"A lot of Bots in here. Bots don&#39;t vote,  People Do! <br>Biden 2024  buddy!",0.0
1148,@markyamanaka,2024-05-16T01:17:12Z,2024-05-16T01:17:12Z,24,No teleprompter and no ear pieces,-0.5267
1149,@rob1129,2024-05-16T01:12:47Z,2024-05-16T01:12:47Z,1,81 Million votes but Joe Biden can&#39;t have anyone in the audience ! Plus a list of stipulations longer than a Shakespeare novel !,0.5475
1150,@chris_chitown97,2024-05-16T01:04:26Z,2024-05-16T01:04:26Z,2,Sleepy Joe turning all the liberals and college kids against him lol.,0.4215
1151,@kittygundy7439,2024-05-16T01:03:43Z,2024-05-16T01:03:43Z,0,Nailed it!!,0.0
1152,@andrp411,2024-05-16T01:03:40Z,2024-05-16T01:03:40Z,15,Lets go Brandon!!!,0.0
1153,@Dan-ji4db,2024-05-16T01:03:07Z,2024-05-16T01:12:32Z,20,"Biden doesn&#39;t even have a million subscribers.  Trump&#39;s channel has 2.8M subs.  He can&#39;t even get 3k likes on his debate announcement.  Really low energy numbers here, joe.",0.4186
1154,@joule1776,2024-05-16T01:01:39Z,2024-05-16T01:01:39Z,5,YOU lost the debates to Trump.,-0.3182
1155,@marg22az,2024-05-16T01:01:25Z,2024-05-16T01:01:25Z,1,BIG HOUSE not the Whitehouse for Hannibal Lecter Trump. GET HIM JOE!! Th and You!! Hi Jill.,0.0
1156,@lone982,2024-05-16T01:01:13Z,2024-05-16T01:01:13Z,1,75 years of Nakba.  USA is complicit....   Kids lives taken by US funding and weapons,-0.4404
1157,@ChocTreeProductions,2024-05-16T00:59:44Z,2024-05-16T00:59:44Z,5,Why so many jump cuts ??? That&#39;s alot of takes lol,0.2207
1158,@cecigriff7,2024-05-16T00:58:17Z,2024-05-16T00:58:17Z,0,🥳💯💙💪🏻,0.0
1159,@nicholas7794,2024-05-16T00:35:02Z,2024-05-16T00:35:02Z,1,Send Obama out pushing joe biden on tricycle,0.0
1160,@nicholas7794,2024-05-16T00:33:43Z,2024-05-16T00:33:43Z,1,there plans to debate but they&#39;ll hit up biden with every drug know to man to make him seem 50% alive. Walking dead this is the worst president in history.,-0.8807
1161,@ThatPuertoRicanBoy,2024-05-16T00:32:28Z,2024-05-16T00:32:28Z,0,I thought this was Sesame Street,0.0
1162,@gerri0009,2024-05-16T00:28:29Z,2024-05-16T00:28:29Z,0,ROFLMFAO !   Go Joe !,0.0
1163,@dfhouse,2024-05-16T00:23:17Z,2024-05-16T00:23:17Z,0,Won&#39;t watch either one of them. It&#39;s pointless. What are they gonna debate? Whether we should keep our democracy? I wouldn&#39;t vote for the sleepy cheeto if my life depended on it. FDT,0.0
1164,@warmachine2098,2024-05-16T00:22:22Z,2024-05-16T00:22:22Z,3,Charles Biden Bronson cringe 😮😮😮,0.0
1165,@JeffDrennen,2024-05-16T00:15:52Z,2024-05-16T00:15:52Z,8,Would you just shut up Brandon!!! 😆 🤣 😂,0.0
1166,@gladissuarez2602,2024-05-16T00:11:04Z,2024-05-16T00:11:04Z,1,Remove joe biden immediately,0.0
1167,@184Ridgerunner,2024-05-16T00:10:38Z,2024-05-16T00:10:38Z,12,Mr. Jump Cut.,-0.2732
1168,@tkpartida,2024-05-15T23:54:50Z,2024-05-15T23:54:50Z,3,What an idiot.,-0.5106
1169,@maross600,2024-05-15T23:53:56Z,2024-05-15T23:53:56Z,2,free on wed because some old trud in his pants joe biden is trying to prosecute trump without a crime!!,0.6167
1170,@brianonabike4130,2024-05-15T23:52:52Z,2024-05-15T23:53:02Z,6,Grandpas first Vine,0.0
1171,@MR-dz8ex,2024-05-15T23:50:34Z,2024-05-15T23:50:34Z,31,Bro couldn’t even do a 14 second video in one take lol,0.4215
1172,@knann,2024-05-15T23:49:25Z,2024-05-15T23:49:25Z,1,"Biden&#39;s Terms: Biden proposed that the moderator should be selected by the broadcast host from its “regular personnel,” with firm time limits for answers, equal speaking time, alternative turns to speak and microphones that are active only during each candidate’s turn. No live audience! GO Joe!",0.2695
1173,@iTotallyJuust,2024-05-15T23:48:18Z,2024-05-15T23:48:18Z,22,Correct me if I&#39;m wrong but I clearly remember the Biden campaign canceling the second debate in 2020. As Trump said in 2020 &quot;There&#39;s nothing smart about you Joe&quot;,-0.0994
1174,@josephburton2248,2024-05-15T23:47:11Z,2024-05-15T23:47:11Z,4,"Diaper bag joe, the shart stain on the United States",0.4215
1175,@tiagomazzotti9640,2024-05-15T23:45:49Z,2024-05-15T23:45:49Z,0,I heard you are free on Wednesdays!!! hahahaha BRILLIANT!,0.875
1176,@poidog22,2024-05-15T23:38:21Z,2024-05-15T23:38:21Z,13,Who is putting him up to this 🤣,0.0
1177,@angelogarcia5653,2024-05-15T23:35:07Z,2024-05-15T23:35:07Z,7,Trump 2024,0.0
1178,@2TrillSenna,2024-05-15T23:32:29Z,2024-05-15T23:32:29Z,5,Drop out of the race.,-0.2732
1179,@thomastolbert4289,2024-05-15T23:30:39Z,2024-05-15T23:30:39Z,5,Joe Biden is a joke. Mr. Potato Head,0.296
1180,@LNPSR,2024-05-15T23:28:54Z,2024-05-15T23:28:54Z,3,Joe Biden Winner Trump Lost,0.3612
1181,@hwhack,2024-05-15T23:24:52Z,2024-05-15T23:24:52Z,6,Get the Adderall!!,0.0
1182,@matthewwilliams6788,2024-05-15T23:21:52Z,2024-05-15T23:21:52Z,0,Only if Eminem refs,0.0
1183,@Bigdogfindley,2024-05-15T23:19:40Z,2024-05-15T23:19:40Z,21,This man debates only himself on what ice cream flavor he wants. 🤡🤪,0.0
1184,@neilcavazza3840,2024-05-15T23:19:01Z,2024-05-15T23:19:01Z,2,Are you afraid to have RFK jr on stage? Maybe you&#39;ll plagiarize his fathers speach again like you did in the 80s. FJB,0.3612
1185,@josephburton2248,2024-05-15T23:16:31Z,2024-05-15T23:16:31Z,4,Potatus biden is the epitome of a shart stain on the United States,0.4215
1186,@joaovictorcarvalho5534,2024-05-15T23:15:07Z,2024-05-15T23:15:07Z,0,It will be like Lula and Bolsonaro hahaha,0.7269
1187,@JamesRocks920,2024-05-15T23:14:32Z,2024-05-15T23:14:32Z,2,Go Joe and keep the faith ✝️ 🙏🏻 🇺🇸 🔵,0.4215
1188,@Maculure,2024-05-15T23:12:57Z,2024-05-15T23:12:57Z,2,WHERES MY MONEY JOE !,0.0
1189,@judymarlene3414,2024-05-15T23:12:37Z,2024-05-15T23:13:27Z,3,Why does he look so old….I mean I know he’s 102 but jeez louise!,0.0
1190,@i-br9oz,2024-05-15T23:12:33Z,2024-05-15T23:12:33Z,3,F  J   B     THEN FJB   AGAIN,0.0
1191,@i-br9oz,2024-05-15T23:12:14Z,2024-05-15T23:12:14Z,2,this idiot  would lose to a paper bag,-0.7184
1192,@karenfoxwell5948,2024-05-15T23:05:35Z,2024-05-15T23:05:35Z,0,Go Joe! Nice dig,0.4753
1193,@AmericanJediKnight,2024-05-15T23:04:50Z,2024-05-15T23:04:50Z,3,"Let’s face it, Trump is going to be doing more debating with the CNN moderators then he is with Biden.",0.0
